IDGr    IDsgr    NGW    Ms    SFR    Zmet
336	0	739.0	658806340.0	0.03454187	0.019604111
351	0	239.0	89052328.0	0.007734129	0.009351076
326	0	379.0	235988192.0	0.026843116	0.015521131
294	0	477.0	280085120.0	0.06037703	0.011998999
354	0	725.0	250142800.0	0.014278702	0.012020202
321	0	932.0	558517820.0	0.10430777	0.009421912
347	0	86.0	33210196.0	0.00050012383	0.024645342
325	0	442.0	221508784.0	0.03776829	0.009739522
337	0	225.0	118841016.0	0.016925735	0.0070873275
337	2	5.0	2531035.2	0.0	0.0
337	1	174.0	89312320.0	0.0027927475	0.01819611
384	0	293.0	159095808.0	0.025807882	0.009610761
312	0	469.0	191236960.0	0.033541784	0.010170561
340	0	435.0	88211328.0	0.012340342	0.0053114793
340	4	35.0	4302576.5	0.005440099	0.0025446522
444	0	215.0	70776952.0	0.009327937	0.010299111
763	0	7.0	7974098.0	0.0	0.0
335	0	132.0	47510592.0	0.0076972283	0.006782461
335	1	71.0	11014849.0	0.0029666878	0.0023735533
341	0	538.0	269645472.0	0.020026052	0.017006094
371	0	215.0	115763368.0	0.010606156	0.015690105
477	0	206.0	109273624.0	0.009959851	0.014236073
688	0	145.0	53016576.0	0.009605292	0.006463108
359	0	428.0	221176416.0	0.055137467	0.00946224
363	0	327.0	334662880.0	0.015380926	0.019124474
349	0	373.0	155424592.0	0.028278839	0.006865819
329	1	544.0	104789704.0	0.010007741	0.0073021133
329	0	320.0	87175416.0	0.01794093	0.0036235298
373	0	64.0	24773622.0	0.008478921	0.0072972467
355	0	259.0	135714448.0	0.016784905	0.013060625
357	0	0.0	132714416.0	0.021426441	0.005426614
356	0	489.0	74280824.0	0.019186102	0.0033752099
362	0	95.0	31772980.0	0.014145413	0.0035437292
358	0	490.0	184676368.0	0.03256179	0.008049864
346	0	618.0	311294880.0	0.061962474	0.008631753
364	0	96.0	31576796.0	0.0043853456	0.00948751
364	1	75.0	21132678.0	0.0	0.0
382	0	298.0	93652152.0	0.07437017	0.004350962
350	0	498.0	230111904.0	0.024493575	0.01001983
366	0	213.0	68555344.0	0.030654743	0.0055359504
198	0	110.0	11728242.0	0.02001617	0.0015722845
198	4	9.0	2650847.2	0.0	0.0
198	1	362.0	117860816.0	0.012516457	0.007363484
338	0	106.0	25707672.0	0.009670144	0.0041849674
386	0	350.0	171671888.0	0.007250123	0.018717678
360	0	142.0	47866744.0	0.0021475835	0.009925821
416	0	100.0	18490478.0	0.005095651	0.0029207554
409	0	192.0	65164120.0	0.014311802	0.006808
348	0	203.0	90630392.0	0.013094936	0.013541736
401	0	230.0	194882800.0	0.0144675765	0.018509312
381	0	529.0	349131680.0	0.011125995	0.026452992
368	0	499.0	231647248.0	0.012779817	0.014855959
365	0	83.0	37174516.0	0.00018802489	0.01692369
365	6	4.0	1803285.8	0.0	0.0
330	0	472.0	204189232.0	0.08515656	0.0059261564
330	4	5.0	1488763.4	0.0	0.0
380	0	533.0	321766848.0	0.016253624	0.01979955
372	0	982.0	210224384.0	0.072031185	0.0050093494
379	0	191.0	334953504.0	0.019780813	0.015899375
361	0	521.0	125980952.0	0.042509317	0.005043806
378	0	309.0	69712704.0	0.00054284505	0.0075150733
369	0	515.0	192952656.0	0.056317233	0.0070064557
425	0	138.0	68041728.0	0.00097520463	0.017499598
7	4	1259.0	1179179010.0	0.039718285	0.029580351
406	0	196.0	135366000.0	0.02380291	0.01072757
377	0	275.0	159075728.0	0.011870346	0.011487046
394	0	265.0	86747392.0	0.012695569	0.00696278
421	0	60.0	32156310.0	0.0	0.0
397	0	274.0	146123152.0	0.008704071	0.015844988
403	0	309.0	103276336.0	0.007859345	0.0077897343
